"","X","slug","season","team_slug","position","game_uid","game_date","toi","goals","assists","points","iXG","iXA","iXP","XPGF","XPGA","XPGPercentage","LPRs","contestedLPRs","PDPs","scoringChanceGeneratingPlays","defensivePlays","possessionTime","controlledEntries","controlledExits","date","possMin","c7session","c7O.I.L","c7H.S.L","c7M.S.L","c7L.S.L","c7TRIMP","a7TRIMP.PL","a7A.F.lb.R","a7A.HF.S.R","c7PL","c7SL","c7estTRIMP","a7TRIMP.OIL","a7estTRIMP.OIL","pct7DestTRIMPGames","pct7DOILGames","a7HSL.OIL","pct7DHSLGames","WorkPercent","line","role","HAW","backToBack","HSL.TOI","OIL.TOI","a7HSL.TOI","a7OIL.TOI","pos.TOI","a7ngHSL.OIL","a7ngTRIMP.PL","a7ngTRIMP"
"576",577,"jarred-tinordi-92",20202021,"nhl.bos","Defense","G2020202120450","Mon, 15 Mar 2021 00:00:00 GMT",14.2694485,0,0,0,0.00655866585231807,0,0.00655866585231807,0.255572828959884,0.437544968758806,0.368729283537473,15,1,5,1,5,14.76666666676,1,0,"2021-03-15",0.246111111112667,4,731.4469667,2799.2112633,975.23489,1217.13321,156.43,0.631405,-15.9210466666667,-8.69924333333333,252.106145946234,2662.24603,1260.23034029703,1.2080459675189,1.42925059213473,81.719328907369,75.6331889919368,3.59250704703735,83.2139168572057,NA,3,"D3","A",0,40.1790814340162,9.54253184346963,39.9942747257786,9.49864024813571,1.72474157717214,2.65880493426266,0.631405,78.215
"577",578,"jarred-tinordi-92",20202021,"nhl.bos","Defense","G2020202120459","Tue, 16 Mar 2021 00:00:00 GMT",10.94111145,0,0,0,0.0231268872456886,0,0.0231268872456886,0.0777289427949574,0.400204857303966,0.162635374980529,13,4,8,1,3,23.433333333354,2,2,"2021-03-16",0.3905555555559,5,900.6149734,3484.5721166,1160.81348,1481.63909,156.43,0.631405,-14.040535,-5.38666,252.106145946234,3224.35802,1526.24240456383,1.2080459675189,1.41939494387141,82.708525565873,76.5458440911149,3.68427806049458,83.300519245164,NA,3,"D3","A",1,39.9106314468627,9.47877496485972,40.040476402838,9.50961314696919,3.56961500063963,2.84276257333671,0.631405,78.215
"578",579,"jarred-tinordi-92",20202021,"nhl.bos","Defense","G2020202120515","Thu, 25 Mar 2021 00:00:00 GMT",16.5077766,0,0,0,0.00314924519026186,0,0.00314924519026186,0.808021129992838,0.460226724336763,0.637116102530258,18,0,4,0,5,23.63333333334,0,1,"2021-03-25",0.393888888889,4,153.44454,486.53833,1059.31846,1146.22773,240.66217,0.836206666666667,-17.3444833333333,-5.05794,282.514307760626,2692.08452,240.66217,1.57382223727543,1.57382223727543,0,0,3.16607663049301,0,NA,2,"D2","H",0,39.9003865063209,9.47634179275239,NA,NA,2.38608080563072,3.16607663049301,0.836206666666667,80.2207233333333
"579",580,"jarred-tinordi-92",20202021,"nhl.bos","Defense","G2020202120585","Sat, 03 Apr 2021 00:00:00 GMT",16.3305548333333,0,0,0,0.00507868044229135,0.0414893154254251,0.0465679958677164,1.4379907722758,1.13027068995059,0.55990824665851,16,5,6,1,4,20.90000000023,0,3,"2021-04-03",0.348333333337167,7,433.12667,1251.50359,2401.45096,2865.65492,567.3,0.683333333333333,-15.2610383333333,-8.78169166666667,835.095238095237,6518.60947,567.3,1.30872484835249,1.30872484835249,0,0,2.8855807613248,0,NA,2,"D2","H",0,40.0476289185889,9.51131186816486,NA,NA,2.13301591337339,2.8855807613248,0.683333333333333,94.55
"580",581,"jarred-tinordi-92",20202021,"nhl.bos","Defense","G2020202120701","Sun, 18 Apr 2021 00:00:00 GMT",14.8150035,0,0,0,0.0330924655378373,0,0.0330924655378373,0.950111078540157,0.681581162439942,0.582285712144748,19,1,10,2,8,28.49999999986,0,2,"2021-04-18",0.474999999997667,6,652.7853267,2366.5788033,1671.17471,2047.19717,434.6,0.817472926066862,-18.059425,-11.6973666666667,567.02261904762,4579.61735,1344.661540513,1.21583938264697,1.26295356173973,58.9752899855563,54.7678772908913,3.17768777888261,63.607995271526,NA,3,"D3","H",0,40.1822382289684,9.54437844041009,40.0946090881911,9.52246965940943,3.20620916490277,2.91113658807091,0.633333333333333,54.325
"581",582,"jarred-tinordi-92",20202021,"nhl.bos","Defense","G2020202120714","Sun, 11 Apr 2021 00:00:00 GMT",21.3938907216667,0,0,0,0.00510723065849607,0,0.00510723065849607,0.190103290849605,2.27608677741913,0.0770837954850161,24,2,13,1,9,29.2333333332,0,4,"2021-04-11",0.48722222222,5,276.19354,686.33336,1629.70386,1826.64715,407.7,0.725,-15.77095,-6.9295025,520.055555555556,4142.68437,407.7,1.36595430860288,1.36595430860288,0,0,2.49987217863613,0,2.74664685545087,1,"D1","H",1,39.9802609271889,9.49531197213548,NA,NA,2.27738950599839,2.49987217863613,0.725,81.54
"582",583,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120007","Thu, 14 Jan 2021 00:00:00 GMT",19.6111143333333,0,0,0,0.0259875908147107,0.0992477840653898,0.125235374880101,0.852718453103409,1.42347738275284,0.374624379708804,12,3,14,2,6,33.099999999697,0,2,"2021-01-14",0.551666666661617,5,628.63014,1268.89087,3123.92619,3730.4436,857.1,0.86,-5.493646,-5.161532,993.777777777778,8123.26066,857.1,1.36690123047177,1.36690123047177,0,0,2.01860323071951,0,NA,2,"D2","A",0,39.9263390489302,9.47931855580603,NA,NA,2.81303069924966,2.01860323071951,0.86,171.42
"583",584,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120023","Sat, 16 Jan 2021 00:00:00 GMT",18.0833358,0,0,0,0.0163957092558798,0.0040134867549128,0.0204091960107926,0.308935368243719,0.622353927185152,0.331728679541463,25,1,17,0,7,62.89999999997,1,5,"2021-01-16",1.04833333333283,5,658.55931,1792.33891,2386.40025,2842.19937,598.4,0.8,-5.702128,-5.637956,745.253968253968,6237.93853,851.861083707082,1.36449300642462,1.32004637653432,24.9373453917107,28.2282851638678,2.46526474867723,43.6859343749894,NA,2,"D2","A",0,39.9815613665704,9.51151943990334,39.9263390489302,9.47931855580603,5.7972342322639,2.19519089958857,0.8,149.6
"584",585,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120036","Mon, 18 Jan 2021 00:00:00 GMT",22.3927768833333,0,0,0,0.00234572304825383,0.0297403034957277,0.0320860265439816,0.809632403037916,1.2037432304972,0.402126850823336,25,5,18,1,15,48.066666666597,2,5,"2021-01-18",0.80111111110995,6,817.73276,2509.12448,2256.30909,2795.02468,536.8,0.75,-5.867668,-2.559966,709.170634920635,6054.45825,986.183679929406,1.25849962965892,1.21922387289442,41.4075131473642,43.7673549974933,2.79212658399689,60.0209360677076,NA,1,"D1","A",0,41.0400195021816,9.73528210171446,39.9539502077503,9.49541899785469,3.57754250526297,2.23978037728901,0.75,134.2
"585",586,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120060","Thu, 21 Jan 2021 00:00:00 GMT",18.9294416666667,0,0,0,0.00954273610173821,0.0879232915628542,0.0974660276645924,0.310396092151979,0.963100780250046,0.243735260665792,18,3,5,1,8,27.2333333332833,0,1,"2021-01-21",0.453888888888055,6,919.93446,3271.39437,1659.46882,2092.42179,335.35983,0.66242,-7.0566525,-8.9881625,505.50019400712,4598.28498,1035.70719392117,1.09044080452983,1.11731278198593,63.6587082512701,62.6022858193615,3.28211372279313,74.1274125259316,NA,2,"D2","H",0,39.5151644286039,9.40334126776937,40.3159733058941,9.57537336580794,2.39779332576575,2.48080709723682,0.66242,111.78661
"586",587,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120075","Sat, 23 Jan 2021 00:00:00 GMT",17.3177781666667,0,1,1,0.0104775101053464,0,0.0104775101053464,0.500445107070658,0.693178078703058,0.419265571442687,19,6,17,1,8,41.70000000012,0,4,"2021-01-23",0.695000000002,6,917.24337,3245.42737,1743.27785,2117.23198,311.35983,0.629086666666667,-7.7086675,-11.016535,494.690670197596,4715.9372,1023.34723156912,1.03291622298247,1.1017232342951,63.52467537291,61.9246776349008,3.28116948970922,73.6420732163851,NA,2,"D2","H",0,40.0166807387502,9.52778112827386,40.1789150991186,9.55004760312906,4.0132168994966,2.40021694614024,0.629086666666667,103.78661
"587",588,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120093","Tue, 26 Jan 2021 00:00:00 GMT",23.7361155,0,0,0,0.0076991676430021,0.0291432222692094,0.0368423899122115,1.28887433338645,2.64638429052085,0.327519600759234,18,4,11,2,7,25.633333333037,1,3,"2021-01-26",0.427222222217283,5,722.98857,2355.21583,1978.69096,2459.81808,327.55983,0.629086666666667,-5.881364,-11.719558,521.690670197596,5352.72487,813.231297084521,1.07100947141609,1.12431804199026,48.0510471158765,47.4419671669222,3.03860334550561,61.18335235544,2.66925915750916,1,"D1","H",0,40.0655279925647,9.52135575848542,39.765922583677,9.46556119802161,1.79988263967322,2.2058206652136,0.629086666666667,109.18661
"588",589,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120109","Thu, 28 Jan 2021 00:00:00 GMT",21.445556,0,0,0,0.040893910930573,0,0.040893910930573,0.430693479640962,0.424421917082526,0.503667085508264,16,0,14,0,7,35.8000000003737,1,5,"2021-01-28",0.596666666672895,6,998.29195,3427.49894,2231.45758,2781.8441,348.1,0.55,-7.90712166666667,-13.2590533333333,625.2,6048.80062,1149.23929769071,0.965513375205834,1.03780828210758,59.5295624507576,56.9973543310652,3.15460396585185,69.7884971483025,NA,1,"D1","H",0,39.977202423663,9.51246029713569,39.8657910533063,9.48415938484288,2.78223920458343,2.25940479494208,0.55,87.025
"589",590,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120127","Sat, 30 Jan 2021 00:00:00 GMT",16.862221,0,0,0,0.0196892602798899,0,0.0196892602798899,0.788261760885687,0.354913046072132,0.689537379662332,16,3,8,0,2,25.2000000004033,0,3,"2021-01-30",0.420000000006722,5,883.60011,3210.0571033,1456.40982,1873.35068,249.5,0.533333333333333,-8.28093,-14.041925,460.866666666667,4038.48427,1020.07048818749,0.934357026608042,1.02234123893926,70.7400772949001,67.3381536813073,3.38637640710288,77.9217706354377,2.10690566563467,2,"D2","A",0,39.9314736356498,9.48866700300037,40.019803718326,9.52053239463165,2.49077508832746,2.25628427061508,0.533333333333333,83.1666666666667
"590",591,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120145","Mon, 01 Feb 2021 00:00:00 GMT",18.0749976666667,0,1,1,0.0430487234746392,0.31552288614339,0.358571609618029,0.651926544117313,0.694482605775432,0.484196460020526,14,5,8,2,8,30.166666666744,0,3,"2021-02-01",0.502777777779067,6,1011.83613,3600.4874366,2005.26694,2636.22548,371.8,0.5,-14.010778,-20.419102,718.533333333334,5760.31319,1135.4314847728,0.850699702696533,0.900684865928447,64.5408835691222,58.3098371867785,3.27920737020783,68.925852687976,NA,2,"D2","A",0,41.1065059980735,9.7372073427469,39.9914013506258,9.50749435287383,2.78162015315926,2.66159061090653,0.5,74.36
"591",592,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120159","Wed, 03 Feb 2021 00:00:00 GMT",20.4094423333333,0,0,0,0.037074016634312,0.00253402468473834,0.0396080413190504,0.824782829266766,1.07820522835111,0.433414611282014,21,3,19,2,7,45.433333333323,0,10,"2021-02-03",0.75722222222205,6,862.69651,3142.7463366,1480.83035,1921.34276,269,0.475,-15.26604,-16.2418675,551.066666666667,4271.25278,917.402405274987,0.812752722394578,0.906666971721239,69.6080364942149,62.5944342814137,3.36836315972831,72.3464900784764,2.30264945652174,2,"D2","A",0,39.883500328206,9.45640732597513,40.3383940191288,9.57944488096098,3.71015635731179,2.70714462664079,0.475,67.25
"592",593,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120174","Fri, 05 Feb 2021 00:00:00 GMT",21.3427756666667,0,0,0,0.0077613259233487,0.0173174017148027,0.0250787276381514,0.322192023228986,0.665548948715068,0.32619080546477,30,6,12,2,9,44.4666666666773,0,3,"2021-02-05",0.741111111111288,5,824.39865,3027.9529633,1350.70721,1836.3287,243.7,0.475,-13.792215,-17.940205,500.466666666667,3984.65554,933.578217271329,0.810822358878988,0.887458460460028,71.1965164655873,64.1679847486407,3.46848508090282,73.6581235023308,NA,1,"D1","A",0,39.9198311085029,9.48095988826944,40.3071599873098,9.5607605572408,3.47242140706544,2.68657537161805,0.475,60.925
"593",594,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120179","Sat, 27 Mar 2021 00:00:00 GMT",18.5733361666667,0,0,0,0.00488269080484915,0,0.00488269080484915,1.82247614222642,0.743556404532215,0.710231109316419,21,4,15,0,14,30.93333333336,0,4,"2021-03-27",0.515555555556,6,497.53809,1250.38155,2839.13472,3074.36297,969.55880104,1.12281595166667,-4.35093166666667,-10.822535,834.965399629317,7163.87924,969.55880104,1.88083299049126,1.88083299049126,0,0,2.53050687072496,0,NA,2,"D2","H",0,39.9138488986411,9.47953911564818,NA,NA,2.77578325686723,2.53050687072495,1.12281595166667,161.593133506667
"594",595,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120195","Tue, 13 Apr 2021 00:00:00 GMT",22.321671,0,1,1,0.0294230755375112,0.14562830241748,0.175051377954991,1.44198919311401,1.14244560867809,0.557951468581875,18,4,12,4,7,40.16666666677,0,6,"2021-04-13",0.669444444446167,5,947.48998,3725.257787,576.14715,724.03869,75.2,0.7,-7.770555,-12.58495,107.428571428571,1516.77696,1103.41516442622,1.23781403358492,1.1823846111804,86.8028151756529,87.9402439696513,3.62563054511323,94.1858756525297,2.61612989747545,1,"D1","H",0,39.9312996459808,9.48368366776842,39.9720010830067,9.49252328144775,2.99907853872663,1.91149465624778,0.7,75.2
"595",596,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120212","Wed, 10 Feb 2021 00:00:00 GMT",22.2116658333333,0,0,0,0.00259273131035383,0.0360082492986741,0.0386009806090279,0.40073841124178,1.58596294053942,0.201710443737552,25,6,15,0,8,44.299999999881,0,6,"2021-02-10",0.73833333333135,4,710.43126,2392.69469,1592.62767,2108.68594,297.1,0.6,-6.4240025,-12.21423,482.661904761904,4428.0083,872.315507626508,1.09308529347694,1.10813907370354,55.4507076490139,55.6492967384346,3.06746841986622,69.6286077351557,NA,1,"D1","A",0,40.309148355562,9.58955539842259,39.9016657183545,9.46868360712228,3.32407906219859,2.26998465565634,0.6,99.0333333333333
"596",597,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120228","Fri, 12 Feb 2021 00:00:00 GMT",13.9522187,0,1,1,0.0173547726185857,0,0.0173547726185857,0.368185025965781,0.42235025843133,0.465741420063965,11,4,4,1,7,21.633333333143,0,1,"2021-02-12",0.360555555552383,5,804.35343,2622.5946833,1961.94457,2514.74457,334.6,0.633333333333333,-8.2059,-12.34355,526.761904761904,5351.95049,938.494627223313,1.15273993670676,1.17473634545193,50.8947745855745,51.6377483465198,2.85047638099135,66.6261296275236,NA,3,"D3","A",0,39.9936391478726,9.53253406212734,40.1144897320325,9.53525764334601,2.58421662751304,2.26270837182247,0.633333333333333,111.533333333333
"597",598,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120230","Sat, 13 Feb 2021 00:00:00 GMT",21.3405581666667,0,0,0,0.103248710571134,0.00267553115682704,0.105924241727961,0.388811733103222,0.919896538072979,0.297095801766254,22,2,16,3,6,47.9000000001067,0,8,"2021-02-13",0.798333333335112,5,684.65291,2228.0645333,1678.16473,2134.03201,334.6,0.633333333333333,-8.3255675,-12.311225,526.761904761904,4586.92794,788.357941369583,1.15273993670676,1.15120092499629,50.0314888465331,50.5365558148289,2.93569348434685,65.2285116332541,NA,1,"D1","A",1,40.0489368659046,9.51240349078966,40.1513937517173,9.56104473027496,3.74092058464564,2.32923396644202,0.633333333333333,111.533333333333
"598",599,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120265","Thu, 18 Feb 2021 00:00:00 GMT",19.34277805,0,0,0,0.0388671612483773,0,0.0388671612483773,0.632674212984659,0.891482746583329,0.41509780801315,20,2,17,3,6,52.86666666649,2,8,"2021-02-18",0.881111111108167,6,708.09008,2323.3310467,1937.84619,2359.1996,446.79366,0.6550125,-8.034435,-14.03307,677.117057396407,5207.71017,828.94667863198,1.18907428500513,1.17088637120012,46.1010374349592,47.4515897751314,3.03271952629767,60.8035031730203,NA,2,"D2","H",0,39.8770709825727,9.46089540638657,40.0212880068886,9.5224687764585,4.55524593639313,2.4476619529609,0.6550125,111.698415
"599",600,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120290","Sun, 21 Feb 2021 00:00:00 GMT",0.556111083333333,0,0,0,0,0,0,0.316104943965169,0.00301204045967198,0.990561328269316,0,0,1,0,0,1.0333333333333,0,0,"2021-02-21",0.0172222222222217,5,613.79744,1889.6435533,2274.33336,2756.52039,474.57583,0.677265,-7.253018,-10.65708,697.479787980869,6149.16397,743.287510563207,1.23309293729235,1.22372173783647,28.0983984301413,29.8143960978397,2.86685834904542,40.8189857792478,NA,3,"D3","H",0,40.759242801161,8.99100944011037,39.8770709825727,9.46089540638657,3.09690325159347,2.60553697613303,0.677265,118.6439575
"600",601,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120390","Mon, 05 Apr 2021 00:00:00 GMT",18.393335,0,0,0,0.00186187942457198,0,0.00186187942457198,0.148334977877127,0.256801345464397,0.366135962960998,15,4,14,1,7,32.33333333343,1,7,"2021-04-05",0.5388888888905,5,553.9796067,2026.7534933,1261.28182,1450.44275,358.9,0.766666666666667,-11.1593166666667,-15.5731733333333,433.339285714286,3425.14473,794.214349483747,1.38518808116923,1.31790185458101,49.57246537739,56.3047200524322,3.60881321604375,64.7998554161417,2.12863373425926,2,"D2","H",0,39.9420043564693,9.48622603241881,39.9501941070004,9.48817110148648,2.9298052196108,2.89866394735349,0.766666666666667,89.725
"601",602,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120483","Tue, 20 Apr 2021 00:00:00 GMT",16.7300001666667,0,0,0,0.0118119316499424,0.0219554862943439,0.0337674179442863,0.783414667995977,1.40562410444242,0.357880672494129,17,3,8,1,7,24.433333333343,0,4,"2021-04-20",0.407222222222383,5,936.4916567,3700.79287,729.82746,760.83123,166.8,0.65,-13.037525,-18.384,261.02380952381,1827.45156,1154.55598046437,1.22733732300102,1.18633495116092,84.6019774634897,85.3068642933912,3.82559285857793,90.8994401515911,NA,2,"D2","A",0,39.8087264414352,9.45606685140398,39.579235331003,9.39930865363146,2.43408379058922,2.37362416603456,0.65,83.4
"602",603,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120541","Sun, 28 Mar 2021 00:00:00 GMT",16.260555,0,0,0,0.0709266075612896,0,0.0709266075612896,0.310598138206317,0.457452063541235,0.404398224881147,20,2,7,1,4,27.4999999999393,0,3,"2021-03-28",0.458333333332322,6,602.1048367,1890.6954033,2367.29163,2502.79888,840.45880104,1.167379142,-6.07021,-11.309894,691.520955184873,6019.45258,1041.08744734149,1.89588030342108,1.7698175628315,19.2710657316837,29.2418622087445,2.99678434969815,39.2095591921409,NA,2,"D2","H",1,39.8510382948184,9.46462159501936,39.9138488986411,9.47953911564818,2.81868197815094,2.75403595667717,1.167379142,168.091760208
"603",604,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120556","Tue, 30 Mar 2021 00:00:00 GMT",19.2061185,0,0,0,0.00386794615570238,0.230730991246664,0.234598937402366,0.841169881978292,0.992873458199142,0.458642314252461,17,1,16,0,7,31.100000000141,1,5,"2021-03-30",0.518333333335683,6,687.9330467,2319.8329433,1978.42826,2030.39539,724.75880104,1.2092239275,-6.057455,-11.3732975,575.820955184873,4939.32326,1099.31525882243,1.9449313342505,1.67489407069703,34.0717964911769,47.9649390711557,3.16267686591251,59.8893699355632,2.29833567709091,2,"D2","H",0,39.8484125410348,9.46399798064351,39.8824435967297,9.47208035533377,2.69879274844463,2.63875214122065,1.2092239275,181.18970026
"604",605,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120571","Thu, 01 Apr 2021 00:00:00 GMT",13.6822214333333,0,0,0,0.00148781455217485,0,0.00148781455217485,0.424749296428747,0.842403558073235,0.335199731366018,15,0,14,0,6,39.86666666684,0,8,"2021-04-01",0.664444444447333,6,837.8291734,3070.4882166,1772.66325,1889.36249,553.82647104,0.9779839275,-10.402635,-14.8590475,543.070054927068,4577.84729,1218.37750406035,1.61329986817452,1.43431821513462,51.2424122266466,61.0784811089033,3.56484724360013,70.1734224202917,NA,3,"D3","H",0,40.0519756729661,9.51234422232944,39.8710999114981,9.46938623043702,4.85626144617555,2.85982403117081,0.9779839275,138.45661776
"605",606,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120605","Sat, 10 Apr 2021 00:00:00 GMT",19.9983383333333,0,0,0,0.144849824979251,0.0183186249842509,0.163168449963502,0.361167291357751,0.229401369620903,0.611558511688119,25,2,17,4,4,38.166666666657,1,4,"2021-04-10",0.63611111111095,5,812.5824233,3064.3150937,878.41268,1054.70581,177.1,0.7,-8.39971666666667,-17.2662866666667,215.428571428571,2290.10025,1063.12169578367,1.30110530512447,1.24893367544933,74.935260694928,79.1191533148192,3.37836927137525,88.3503572875411,NA,2,"D2","A",0,40.00332360947,9.50078935724911,39.9554985534156,9.48832827133353,3.18081982866885,2.11889991462229,0.7,59.0333333333333
"606",607,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120614","Tue, 06 Apr 2021 00:00:00 GMT",24.1711133333333,0,1,1,0.00578577474977621,0.293404171986451,0.299189946736227,1.81301996043539,1.24625858411767,0.592629907356233,15,1,16,1,6,39.33333333332,1,4,"2021-04-06",0.655555555555333,6,783.87205,2901.8108,1563.54735,1781.10987,434.5,0.75,-10.7839975,-18.33712,541.339285714286,4198.46802,1144.13579316736,1.37999020504293,1.31508013497447,55.9346625131842,62.0509431354263,3.64832597113775,70.5766206397743,NA,1,"D1","A",1,39.9650602220227,9.49170180273038,39.9474641901567,9.48752274513059,2.71214464354559,2.80742556835794,0.75,86.9
"607",608,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120628","Thu, 08 Apr 2021 00:00:00 GMT",25.1922172,1,0,1,0.00647650552764328,0.0445149420487391,0.0509914475763823,1.18055806774963,1.21273306747554,0.493278084882288,25,5,14,2,9,26.666666666444,0,4,"2021-04-08",0.444444444440733,5,699.8914033,2700.5506067,908.38548,1008.63742,253.5,0.75,-6.925805,-17.833975,297.5,2368.90684,938.042587818063,1.36864351271991,1.25202597393233,70.6067390942112,76.3058855676617,3.76207867296917,83.2669701179127,NA,1,"D1","A",0,39.9594310817549,9.48705697885139,39.986346750486,9.49675735249287,1.7642132921938,2.67729775007764,0.75,84.5
"608",609,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120665","Thu, 15 Apr 2021 00:00:00 GMT",20.1627801666667,0,0,0,0,0.0950308341217047,0.0950308341217047,0.749756329644237,0.986783798302071,0.431752953806443,12,2,4,1,5,27.89999999991,0,3,"2021-04-15",0.4649999999985,6,1067.3566367,3987.3839903,1305.97461,1484.86992,242,0.666666666666667,-10.40404,-15.484475,368.452380952381,3344.22852,1320.15449669176,1.23082955986232,1.20542540477701,74.9834957189323,76.4029227589099,3.40210563154591,86.1216278305224,NA,2,"D2","H",0,40.1069029179267,9.52249632307236,39.9635609389963,9.49051874770726,2.30622957823665,2.14255941114117,0.666666666666667,80.6666666666667
"609",610,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120685","Fri, 16 Apr 2021 00:00:00 GMT",22.2077755,0,0,0,0.00462783626801436,0.0336095981178216,0.038237434385836,1.22509049854967,1.00548853435428,0.549225326911975,18,8,6,2,7,19.89999999978,0,2,"2021-04-16",0.331666666663,6,966.8439167,3673.59905,1033.54501,1152.35269,242,0.666666666666667,-9.27038666666667,-12.8958733333333,368.452380952381,2623.49675,1193.13769280343,1.23082955986232,1.19235787884705,78.4282520053992,79.4845634777318,3.46452747096623,88.0880018738028,NA,1,"D1","H",1,40.0175154868618,9.50567966611514,40.0004288980392,9.49937858376251,1.49347090915522,2.13551586368655,0.666666666666667,80.6666666666667
"610",611,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120701","Sun, 18 Apr 2021 00:00:00 GMT",20.2633354,0,0,0,0,0,0,1.13680319242215,0.460228717183345,0.711822466154084,11,2,5,0,4,17.5999999998633,1,3,"2021-04-18",0.293333333331055,5,927.1916567,3661.49287,729.82746,760.83123,166.8,0.65,-13.037525,-18.384,261.02380952381,1827.45156,1143.37626719622,1.22733732300102,1.18580379884754,84.4414054201359,85.159487900297,3.82543848023664,90.8017608675556,NA,2,"D2","H",0,38.2612232732426,9.08537495756992,40.0039768673872,9.50060116097901,1.44760636657603,2.37362416603456,0.65,83.4
"611",612,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120714","Sun, 11 Apr 2021 00:00:00 GMT",18.4183311116667,0,0,0,0.0150284859616754,0.00693083373405023,0.0219593196957257,0.593276668608423,1.37445337271834,0.301503080274365,19,4,16,2,8,28.099999999953,0,3,"2021-04-11",0.46833333333255,5,1002.5824233,3864.3150937,878.41268,1054.70581,150.8,0.7,-8.39971666666667,-17.2662866666667,215.428571428571,2290.10025,1254.23372386199,1.30110530512447,1.2314903682063,81.2308324333077,83.0762951696762,3.54480068025809,90.7620949290086,NA,2,"D2","H",1,39.9601894187794,9.49054498696012,39.9674548174292,9.49144354281242,2.54275661835558,2.11889991462229,0.7,75.4
"612",613,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120729","Thu, 22 Apr 2021 00:00:00 GMT",21.1944421666667,0,1,1,0.00393297567204213,0.106073012365178,0.11000598803722,1.16772340715222,1.37159291107716,0.459857402864426,23,5,11,3,9,36.26666666652,0,3,"2021-04-22",0.604444444442,5,837.66611,3353.5950067,424.72575,535.76262,40.7,0.6,-9.6185,-13.693765,67.8333333333333,1175.41671,963.513862367912,1.09859676532084,1.14858123361422,88.4304230785255,88.985335696582,3.71468134760495,93.591106273399,NA,1,"D1","A",0,40.0104892278638,9.50249119161765,39.5485920298666,9.39240444954035,2.85190069966849,2.30707621748142,0.6,40.7
"613",614,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120738","Fri, 23 Apr 2021 00:00:00 GMT",14.8572216666667,0,0,0,0.00304914061557918,0.0100740089930918,0.013123149608671,0.628188855209748,0.94234403913191,0.399984525935749,12,3,19,1,3,29.53333333328,0,5,"2021-04-23",0.492222222221333,5,892.45063,3518.28228,637.68169,823.79879,40.7,0.6,-12.1428366666667,-20.0536366666667,67.8333333333333,1801.76276,1028.54240010735,1.09859676532084,1.15265910761595,83.9441516898235,84.5761070279036,3.66114924404841,90.3281700296089,NA,3,"D3","A",1,39.9805571544163,9.49706500755579,39.5244886073508,9.38740316667667,3.31301661417404,2.45873140201123,0.6,40.7
"614",615,"jeremy-lauzon-97",20202021,"nhl.bos","Defense","G2020202120757","Sun, 25 Apr 2021 00:00:00 GMT",17.0333306666667,0,0,0,0.00600261165079011,0.0499609047925551,0.0559635164433452,0.410272674510452,1.68893211637769,0.195441948442235,16,0,9,2,4,27.26666666668,0,5,"2021-04-25",0.454444444444667,5,822.45063,3223.58228,637.68169,823.79879,40.7,0.6,-12.1428366666667,-20.0536366666667,67.8333333333333,1801.76276,944.218117428921,1.09859676532084,1.14727867216989,82.5102691296838,83.2633564886442,3.6611346735475,89.4439710097923,NA,2,"D2","A",0,40.0802411084525,9.51663554076484,39.5152490242395,9.38524950203683,2.66797171579596,2.45873140201123,0.6,40.7
